Date,Open,High,Low,Close,Adj Close,Volume
2019-01-03,8391.900391,8503.070313,8388.969727,8466.009766,8466.009766,67638200
2019-01-04,8493.839844,8627.360352,8441.339844,8608.559570,8608.559570,58578200
2019-01-07,8616.179688,8617.009766,8491.500000,8535.950195,8535.950195,46142100
2019-01-08,8560.330078,8670.669922,8560.160156,8629.480469,8629.480469,53742100
2019-01-09,8661.429688,8700.179688,8625.400391,8687.709961,8687.709961,52999900
2019-01-10,8640.240234,8812.889648,8617.929688,8801.480469,8801.480469,52626400
2019-01-11,8841.200195,8862.000000,8806.200195,8828.219727,8828.219727,51687800
2019-01-14,8772.519531,8776.929688,8726.809570,8760.320313,8760.320313,40815300
2019-01-15,8831.000000,8845.009766,8777.690430,8824.730469,8824.730469,45707800
2019-01-16,8854.049805,8883.950195,8824.839844,8873.769531,8873.769531,56919600
2019-01-17,8835.780273,8926.910156,8835.400391,8914.139648,8914.139648,48982700
2019-01-18,8985.929688,9024.389648,8964.849609,9023.959961,9023.959961,67641900
2019-01-21,9004.889648,9027.459961,8984.089844,9011.410156,9011.410156,37041300
2019-01-22,8979.599609,9017.280273,8941.219727,8966.339844,8966.339844,70011800
2019-01-23,8936.089844,9014.709961,8913.799805,8957.190430,8957.190430,48829100
2019-01-24,8962.089844,8975.139648,8891.719727,8937.389648,8937.389648,60768200
2019-01-25,8978.070313,8980.769531,8904.790039,8922.490234,8922.490234,49491400
2019-01-28,8876.379883,8907.419922,8854.559570,8857.849609,8857.849609,55313300
2019-01-29,8863.559570,8987.540039,8853.410156,8940.519531,8940.519531,52883600
2019-01-30,8909.440430,8965.950195,8898.459961,8965.709961,8965.709961,40006600
2019-01-31,8983.370117,9012.750000,8923.669922,8969.269531,8969.269531,77558500
2019-02-01,9011.870117,9012.719727,8927.190430,8996.360352,8996.360352,49448300
2019-02-04,8973.540039,9015.639648,8950.740234,9011.480469,9011.480469,42949400
2019-02-05,9012.160156,9155.080078,9010.250000,9150.559570,9150.559570,55285800
2019-02-06,9129.780273,9169.459961,9118.809570,9143.000000,9143.000000,45463100
2019-02-07,9115.639648,9153.990234,9035.900391,9035.900391,9035.900391,50548100
2019-02-08,9023.429688,9044.400391,8980.879883,9003.410156,9003.410156,46633700
2019-02-11,9050.919922,9098.440430,9047.290039,9068.620117,9068.620117,39000600
2019-02-12,9104.919922,9143.750000,9091.290039,9127.400391,9127.400391,42823000
2019-02-13,9143.400391,9179.459961,9125.049805,9164.059570,9164.059570,48768400
2019-02-14,9210.429688,9237.309570,9142.240234,9142.709961,9142.709961,60904200
2019-02-15,9139.549805,9245.169922,9123.669922,9242.120117,9242.120117,84543200
2019-02-18,9248.500000,9295.030273,9229.129883,9267.459961,9267.459961,43377400
2019-02-19,9247.490234,9278.419922,9222.919922,9256.169922,9256.169922,45092700
2019-02-20,9275.809570,9331.450195,9274.629883,9315.629883,9315.629883,73838200
2019-02-21,9324.929688,9371.780273,9310.839844,9333.570313,9333.570313,64959800
2019-02-22,9329.309570,9380.809570,9316.870117,9348.929688,9348.929688,49009400
2019-02-25,9370.360352,9415.990234,9337.839844,9398.370117,9398.370117,51065900
2019-02-26,9377.639648,9481.450195,9372.370117,9461.209961,9461.209961,46931400
2019-02-27,9427.040039,9438.500000,9390.780273,9412.190430,9412.190430,50791900
2019-02-28,9402.139648,9407.459961,9345.589844,9388.940430,9388.940430,65499700
2019-03-01,9431.830078,9456.040039,9401.559570,9412.019531,9412.019531,55549500
2019-03-04,9431.700195,9440.099609,9393.450195,9394.049805,9394.049805,62910900
2019-03-05,9358.950195,9417.620117,9336.929688,9399.150391,9399.150391,75760900
2019-03-06,9396.070313,9421.040039,9363.269531,9403.160156,9403.160156,54850900
2019-03-07,9350.580078,9403.480469,9284.360352,9324.580078,9324.580078,72802100
2019-03-08,9287.120117,9306.059570,9228.860352,9268.360352,9268.360352,57431900
2019-03-11,9308.750000,9350.459961,9260.860352,9341.349609,9341.349609,48133400
2019-03-12,9366.190430,9366.549805,9302.889648,9331.620117,9331.620117,49389600
2019-03-13,9321.089844,9387.700195,9310.280273,9387.429688,9387.429688,39474600
2019-03-14,9404.940430,9498.480469,9404.940430,9481.900391,9481.900391,51882600
2019-03-15,9494.719727,9509.860352,9452.440430,9483.099609,9483.099609,153108800
2019-03-18,9475.580078,9499.410156,9460.940430,9496.929688,9496.929688,50908700
2019-03-19,9516.250000,9582.910156,9511.110352,9525.919922,9525.919922,50837800
2019-03-20,9494.080078,9500.690430,9429.129883,9463.320313,9463.320313,65289000
2019-03-21,9416.700195,9458.650391,9394.709961,9454.049805,9454.049805,54811600
2019-03-22,9462.000000,9482.580078,9313.559570,9319.419922,9319.419922,75516300
2019-03-25,9272.419922,9333.129883,9263.040039,9305.500000,9305.500000,54248300
2019-03-26,9322.839844,9404.179688,9308.730469,9389.299805,9389.299805,51340400
2019-03-27,9404.660156,9441.040039,9321.559570,9390.589844,9390.589844,62909100
2019-03-28,9396.200195,9454.650391,9395.769531,9405.929688,9405.929688,43314100
2019-03-29,9443.360352,9482.549805,9426.099609,9477.839844,9477.839844,62036000
2019-04-01,9513.120117,9554.730469,9495.639648,9538.110352,9538.110352,53848500
2019-04-02,9528.099609,9550.690430,9509.389648,9536.570313,9536.570313,42939800
2019-04-03,9556.660156,9570.089844,9495.650391,9570.089844,9570.089844,62720200
2019-04-04,9545.070313,9568.000000,9536.839844,9563.709961,9563.709961,46863500
2019-04-05,9557.070313,9571.690430,9518.139648,9541.150391,9541.150391,45170500
2019-04-08,9532.230469,9573.620117,9513.099609,9547.330078,9547.330078,39827700
2019-04-09,9530.009766,9628.799805,9524.950195,9582.219727,9582.219727,84118800
2019-04-10,9558.190430,9581.690430,9524.290039,9556.309570,9556.309570,57050800
2019-04-11,9543.259766,9597.379883,9522.019531,9549.259766,9549.259766,59997500
2019-04-12,9535.379883,9548.940430,9442.610352,9484.910156,9484.910156,83929500
2019-04-15,9462.049805,9539.950195,9461.190430,9513.709961,9513.709961,60089700
2019-04-16,9533.750000,9595.969727,9530.450195,9579.849609,9579.849609,62801800
2019-04-17,9601.230469,9628.410156,9571.089844,9596.599609,9596.599609,91309900
2019-04-18,9616.980469,9623.129883,9543.139648,9571.219727,9571.219727,71898700
2019-04-23,9563.809570,9653.879883,9542.950195,9635.070313,9635.070313,66495200
2019-04-24,9672.360352,9704.530273,9646.759766,9655.669922,9655.669922,67916300
2019-04-25,9695.160156,9695.450195,9644.719727,9694.059570,9694.059570,65882400
2019-04-26,9710.200195,9724.269531,9675.919922,9724.269531,9724.269531,49815000
2019-04-29,9719.049805,9752.919922,9701.839844,9740.480469,9740.480469,51493600
2019-04-30,9744.259766,9785.570313,9741.660156,9769.740234,9769.740234,60735100
2019-05-02,9777.900391,9784.269531,9745.440430,9746.059570,9746.059570,61245900
2019-05-03,9737.889648,9786.509766,9731.480469,9741.990234,9741.990234,59121300
2019-05-06,9619.219727,9657.240234,9560.849609,9657.240234,9657.240234,56403600
2019-05-07,9658.139648,9685.589844,9562.950195,9577.379883,9577.379883,55908000
2019-05-08,9567.040039,9628.660156,9536.240234,9621.959961,9621.959961,49270900
2019-05-09,9592.379883,9592.379883,9422.370117,9430.299805,9430.299805,72926100
2019-05-10,9515.379883,9545.059570,9451.179688,9472.830078,9472.830078,54576200
2019-05-13,9475.530273,9475.570313,9319.990234,9363.179688,9363.179688,65223900
2019-05-14,9413.690430,9429.410156,9363.759766,9404.080078,9404.080078,48248400
2019-05-15,9428.809570,9480.759766,9361.389648,9480.759766,9480.759766,58888300
2019-05-16,9492.209961,9660.589844,9467.879883,9660.589844,9660.589844,61698600
2019-05-17,9631.110352,9671.160156,9600.959961,9659.080078,9659.080078,57235600
2019-05-20,9641.160156,9666.389648,9536.040039,9582.080078,9582.080078,50797700
2019-05-21,9621.019531,9636.209961,9594.500000,9624.160156,9624.160156,40549800
2019-05-22,9610.049805,9649.769531,9563.540039,9645.040039,9645.040039,42937800
2019-05-23,9609.519531,9623.599609,9563.719727,9594.309570,9594.309570,59957200
2019-05-24,9620.900391,9688.860352,9619.599609,9666.889648,9666.889648,40656100
2019-05-27,9723.129883,9754.530273,9710.370117,9712.959961,9712.959961,25284500
2019-05-28,9714.910156,9721.009766,9643.469727,9680.870117,9680.870117,60624800
2019-05-29,9602.219727,9606.900391,9530.330078,9541.969727,9541.969727,55799200
2019-05-31,9510.959961,9544.099609,9463.629883,9523.980469,9523.980469,58232700
2019-06-03,9466.040039,9602.730469,9439.059570,9602.730469,9602.730469,56935900
2019-06-04,9558.759766,9646.339844,9553.660156,9597.709961,9597.709961,63097700
2019-06-05,9582.330078,9672.820313,9579.429688,9658.620117,9658.620117,49675300
2019-06-06,9666.959961,9757.809570,9665.910156,9682.290039,9682.290039,47576600
2019-06-07,9716.980469,9781.389648,9686.219727,9749.129883,9749.129883,46683400
2019-06-11,9764.120117,9871.440430,9763.959961,9835.870117,9835.870117,57566600
2019-06-12,9785.469727,9882.400391,9778.389648,9859.730469,9859.730469,49192100
2019-06-13,9845.690430,9906.769531,9841.299805,9861.830078,9861.830078,41441900
2019-06-14,9825.219727,9861.759766,9808.530273,9847.610352,9847.610352,47055100
2019-06-17,9867.099609,9874.629883,9819.469727,9851.570313,9851.570313,38300700
2019-06-18,9839.440430,10011.389648,9815.750000,9988.549805,9988.549805,62435200
2019-06-19,9969.290039,9979.620117,9935.169922,9961.650391,9961.650391,46132100
2019-06-20,10015.690430,10062.650391,9978.339844,9978.519531,9978.519531,58971000
2019-06-21,9970.500000,9990.240234,9915.620117,9922.830078,9922.830078,109659100
2019-06-24,9951.440430,9973.549805,9884.669922,9898.849609,9898.849609,51788200
2019-06-25,9871.780273,9939.429688,9869.019531,9898.900391,9898.900391,43607800
2019-06-26,9861.780273,9916.580078,9835.610352,9838.129883,9838.129883,48162900
2019-06-27,9846.870117,9889.969727,9822.740234,9859.759766,9859.759766,51520400
2019-06-28,9840.200195,9901.570313,9817.719727,9898.240234,9898.240234,46793000
2019-07-01,9990.940430,10022.889648,9955.500000,9970.000000,9970.000000,58318700
2019-07-02,9982.519531,10055.040039,9978.940430,10020.929688,10020.929688,55489100
2019-07-03,10030.790039,10091.480469,10027.509766,10066.530273,10066.530273,51988800
2019-07-04,10080.450195,10087.839844,10047.790039,10066.480469,10066.480469,35178900
2019-07-05,10071.700195,10071.700195,9968.209961,9980.219727,9980.219727,65809600
2019-07-08,9948.759766,9996.879883,9944.990234,9994.099609,9994.099609,52184500
2019-07-09,9974.049805,9983.240234,9908.969727,9961.339844,9961.339844,60658600
2019-07-10,9927.490234,10003.639648,9905.509766,9937.559570,9937.559570,89053800
2019-07-11,9942.830078,9956.879883,9866.549805,9879.530273,9879.530273,59856600
2019-07-12,9870.509766,9886.379883,9762.110352,9762.980469,9762.980469,94546800
2019-07-15,9769.230469,9828.280273,9733.490234,9808.580078,9808.580078,51699600
2019-07-16,9805.830078,9869.240234,9804.089844,9850.519531,9850.519531,62131000
2019-07-17,9862.030273,9995.360352,9862.019531,9942.009766,9942.009766,61604400
2019-07-18,9912.110352,10041.860352,9898.000000,10010.150391,10010.150391,66181300
2019-07-19,10042.049805,10048.389648,9920.059570,9937.030273,9937.030273,55910400
2019-07-22,9926.179688,9952.160156,9899.379883,9922.370117,9922.370117,45152600
2019-07-23,9965.820313,9998.820313,9930.450195,9965.150391,9965.150391,67588500
2019-07-24,9973.870117,9976.110352,9875.360352,9907.679688,9907.679688,85622400
2019-07-25,9944.809570,10015.320313,9847.320313,9877.030273,9877.030273,89753600
2019-07-26,9886.669922,10001.660156,9881.009766,9968.080078,9968.080078,69659300
2019-07-29,9936.030273,10000.549805,9916.360352,9970.870117,9970.870117,50418000
2019-07-30,9963.110352,9972.120117,9842.589844,9890.900391,9890.900391,74812200
2019-07-31,9885.750000,9958.009766,9863.959961,9919.269531,9919.269531,81022300
2019-08-02,9767.790039,9873.400391,9743.830078,9803.690430,9803.690430,115259400
2019-08-05,9714.790039,9739.469727,9563.480469,9599.429688,9599.429688,78247900
2019-08-06,9565.610352,9650.660156,9549.080078,9553.879883,9553.879883,74908800
2019-08-07,9549.929688,9651.690430,9464.410156,9533.980469,9533.980469,91392700
2019-08-08,9656.030273,9757.419922,9626.980469,9751.549805,9751.549805,67014600
2019-08-09,9745.030273,9804.700195,9728.790039,9749.919922,9749.919922,63210100
2019-08-12,9801.700195,9862.969727,9747.790039,9760.019531,9760.019531,75375200
2019-08-13,9729.509766,9827.730469,9641.250000,9786.240234,9786.240234,92342000
2019-08-14,9801.969727,9806.500000,9599.620117,9628.480469,9628.480469,99175200
2019-08-15,9654.230469,9667.389648,9515.400391,9606.259766,9606.259766,84930700
2019-08-16,9637.250000,9744.459961,9630.969727,9728.389648,9728.389648,68603400
2019-08-19,9783.330078,9856.330078,9771.639648,9825.589844,9825.589844,58721900
2019-08-20,9817.349609,9861.870117,9768.349609,9770.389648,9770.389648,54904100
2019-08-21,9782.419922,9883.080078,9782.330078,9848.110352,9848.110352,47887800
2019-08-22,9827.610352,9869.790039,9774.330078,9805.500000,9805.500000,49056400
2019-08-23,9842.480469,9882.250000,9735.290039,9744.980469,9744.980469,51072000
2019-08-26,9724.000000,9768.349609,9658.000000,9715.830078,9715.830078,43437800
2019-08-27,9707.099609,9798.179688,9685.690430,9786.080078,9786.080078,53515900
2019-08-28,9761.209961,9772.709961,9670.269531,9758.190430,9758.190430,46500600
2019-08-29,9736.219727,9848.709961,9728.790039,9838.480469,9838.480469,51929000
2019-08-30,9868.769531,9941.330078,9861.379883,9895.650391,9895.650391,67185200
2019-09-02,9903.940430,9957.150391,9894.940430,9924.540039,9924.540039,37356900
2019-09-03,9886.219727,9900.879883,9829.280273,9852.700195,9852.700195,49669200
2019-09-04,9934.870117,9980.139648,9893.980469,9894.599609,9894.599609,52317100
2019-09-05,9942.910156,10016.269531,9897.959961,9983.070313,9983.070313,72389200
2019-09-06,9993.980469,10076.469727,9983.459961,10073.820313,10073.820313,59429100
2019-09-09,10093.639648,10109.290039,10050.679688,10059.370117,10059.370117,64357000
2019-09-10,10024.849609,10031.500000,9956.110352,10020.480469,10020.480469,125275600
2019-09-11,10064.339844,10098.929688,10041.990234,10098.589844,10098.589844,79403300
2019-09-12,10105.169922,10140.929688,10057.120117,10094.089844,10094.089844,81372000
2019-09-13,10130.450195,10131.129883,10033.330078,10047.339844,10047.339844,72238900
2019-09-16,9965.139648,10012.660156,9964.110352,9969.190430,9969.190430,61278000
2019-09-17,9960.900391,10025.019531,9944.599609,10013.820313,10013.820313,61007400
2019-09-18,9982.469727,10037.969727,9982.240234,10018.839844,10018.839844,51719600
2019-09-19,10022.330078,10070.639648,9993.929688,10064.459961,10064.459961,65290500
2019-09-20,10114.179688,10114.179688,10056.099609,10056.830078,10056.830078,132781100
2019-09-23,10046.400391,10046.839844,9957.820313,9997.389648,9997.389648,59763700
2019-09-24,10019.019531,10044.860352,9977.780273,9991.309570,9991.309570,59510500
2019-09-25,9926.200195,9934.980469,9837.200195,9914.820313,9914.820313,80012100
2019-09-26,9907.209961,10032.690430,9906.339844,10010.709961,10010.709961,60579300
2019-09-27,10055.549805,10071.459961,10020.440430,10037.809570,10037.809570,51008400
2019-09-30,10028.450195,10087.849609,10012.900391,10078.320313,10078.320313,54900100
2019-10-01,10101.530273,10124.219727,9928.660156,9952.500000,9952.500000,70981300
2019-10-02,9930.299805,9931.599609,9753.089844,9757.280273,9757.280273,90683600
2019-10-03,9762.490234,9796.500000,9682.360352,9760.440430,9760.440430,74670000
2019-10-04,9793.379883,9842.200195,9749.480469,9827.719727,9827.719727,57993300
2019-10-07,9849.080078,9931.129883,9829.200195,9914.059570,9914.059570,49919700
2019-10-08,9904.129883,9922.370117,9779.450195,9800.240234,9800.240234,65556200
2019-10-09,9792.700195,9880.679688,9777.919922,9830.049805,9830.049805,52556600
2019-10-10,9832.059570,9914.559570,9796.690430,9903.019531,9903.019531,59297000
2019-10-11,9913.370117,10027.870117,9906.830078,10017.389648,10017.389648,67320800
2019-10-14,9947.299805,9976.559570,9893.629883,9964.240234,9964.240234,46697200
2019-10-15,10014.860352,10076.349609,9970.099609,10048.750000,10048.750000,52684400
2019-10-16,10071.490234,10082.160156,10000.929688,10032.490234,10032.490234,55178900
2019-10-17,10023.990234,10096.480469,10002.650391,10008.940430,10008.940430,57861900
2019-10-18,9991.330078,10015.509766,9958.320313,9965.490234,9965.490234,55178600
2019-10-21,9969.370117,10026.009766,9955.099609,9991.419922,9991.419922,65933000
2019-10-22,9982.809570,10027.190430,9934.540039,10017.349609,10017.349609,67335700
2019-10-23,9989.959961,10053.780273,9988.280273,10023.519531,10023.519531,73891900
2019-10-24,10051.280273,10115.519531,10050.040039,10106.530273,10106.530273,69041600
2019-10-25,10117.580078,10197.089844,10107.629883,10197.089844,10197.089844,57995200
2019-10-28,10190.169922,10254.639648,10185.070313,10231.799805,10231.799805,62734200
2019-10-29,10209.750000,10260.690430,10199.679688,10257.690430,10257.690430,60351700
2019-10-30,10253.620117,10269.950195,10215.419922,10254.950195,10254.950195,67396500
2019-10-31,10263.459961,10287.830078,10206.269531,10219.820313,10219.820313,71388200
2019-11-01,10235.559570,10279.530273,10223.799805,10252.240234,10252.240234,53745800
2019-11-04,10272.940430,10353.530273,10259.860352,10337.070313,10337.070313,70201100
2019-11-05,10323.209961,10327.629883,10266.790039,10272.980469,10272.980469,68415700
2019-11-06,10259.280273,10327.759766,10252.820313,10318.099609,10318.099609,67010700
2019-11-07,10347.040039,10356.040039,10290.849609,10326.780273,10326.780273,61925200
2019-11-08,10308.000000,10329.110352,10276.719727,10309.230469,10309.230469,56252500
2019-11-11,10310.969727,10335.780273,10275.959961,10305.269531,10305.269531,42384300
2019-11-12,10306.099609,10326.379883,10282.440430,10314.160156,10314.160156,52831300
2019-11-13,10278.440430,10314.110352,10231.780273,10299.219727,10299.219727,52778300
2019-11-14,10299.040039,10311.919922,10229.250000,10233.230469,10233.230469,48452900
2019-11-15,10314.669922,10335.959961,10269.629883,10310.120117,10310.120117,53446900
2019-11-18,10316.929688,10381.030273,10311.629883,10347.179688,10347.179688,48636400
2019-11-19,10370.660156,10428.570313,10348.000000,10366.019531,10366.019531,55250300
2019-11-20,10347.990234,10385.950195,10319.169922,10385.740234,10385.740234,54011300
2019-11-21,10322.389648,10360.209961,10285.940430,10338.349609,10338.349609,53783200
2019-11-22,10367.490234,10419.759766,10351.049805,10369.440430,10369.440430,65832300
2019-11-25,10424.950195,10472.940430,10416.700195,10468.620117,10468.620117,53872100
2019-11-26,10479.740234,10537.759766,10471.080078,10506.929688,10506.929688,74432400
2019-11-27,10531.679688,10544.040039,10501.169922,10529.259766,10529.259766,47103800
2019-11-28,10512.099609,10538.990234,10503.730469,10529.139648,10529.139648,27274900
2019-11-29,10491.639648,10527.809570,10481.589844,10493.240234,10493.240234,40064300
2019-12-02,10498.599609,10551.509766,10336.320313,10348.440430,10348.440430,60822800
2019-12-03,10371.940430,10380.679688,10221.509766,10232.929688,10232.929688,75714300
2019-12-04,10245.469727,10344.269531,10237.620117,10334.559570,10334.559570,54670800
2019-12-05,10362.780273,10438.690430,10353.969727,10363.500000,10363.500000,43477300
2019-12-06,10378.860352,10472.059570,10376.209961,10463.879883,10463.879883,42986400
2019-12-09,10449.839844,10488.639648,10433.629883,10434.889648,10434.889648,38599700
2019-12-10,10416.570313,10418.599609,10295.580078,10390.530273,10390.530273,55278400
2019-12-11,10374.599609,10416.410156,10341.190430,10405.309570,10405.309570,46306000
2019-12-12,10403.349609,10492.349609,10375.559570,10451.360352,10451.360352,68554200
2019-12-13,10465.009766,10507.950195,10424.580078,10429.269531,10429.269531,84748400
2019-12-16,10478.429688,10562.809570,10458.570313,10541.669922,10541.669922,58957400
2019-12-17,10515.250000,10544.450195,10498.969727,10538.889648,10538.889648,74978200
2019-12-18,10541.259766,10638.200195,10539.000000,10556.740234,10556.740234,62183900
2019-12-19,10556.799805,10577.410156,10522.400391,10575.150391,10575.150391,53841500
2019-12-20,10628.830078,10679.370117,10610.820313,10679.370117,10679.370117,106983500
2019-12-23,10679.910156,10734.089844,10678.269531,10724.339844,10724.339844,36605900
2019-12-27,10738.650391,10755.679688,10708.400391,10730.150391,10730.150391,29985300
2019-12-30,10734.469727,10736.349609,10613.120117,10616.940430,10616.940430,32983300
2020-01-03,10585.290039,10700.860352,10580.919922,10699.820313,10699.820313,55983600
2020-01-06,10652.780273,10675.620117,10548.480469,10665.410156,10665.410156,51779100
2020-01-07,10714.230469,10747.190430,10655.290039,10686.799805,10686.799805,65947700
2020-01-08,10628.089844,10681.400391,10616.629883,10652.160156,10652.160156,59629500
2020-01-09,10721.870117,10744.919922,10645.820313,10650.969727,10650.969727,53942900
2020-01-10,10678.410156,10688.700195,10638.940430,10639.490234,10639.490234,50655200
2020-01-13,10645.299805,10680.469727,10592.400391,10622.410156,10622.410156,48635900
2020-01-14,10616.620117,10655.820313,10536.280273,10655.820313,10655.820313,64275700
2020-01-15,10656.309570,10691.370117,10620.349609,10670.740234,10670.740234,59856300
2020-01-16,10687.209961,10693.519531,10639.629883,10693.519531,10693.519531,48681500
2020-01-17,10723.700195,10849.290039,10715.919922,10841.820313,10841.820313,71403400
2020-01-20,10844.110352,10867.160156,10835.309570,10846.290039,10846.290039,44762500
2020-01-21,10825.919922,10884.509766,10767.540039,10884.509766,10884.509766,87421800
2020-01-22,10907.160156,10960.750000,10893.280273,10895.070313,10895.070313,67115300
2020-01-23,10889.059570,10905.429688,10798.620117,10813.940430,10813.940430,62666500
2020-01-24,10865.959961,10913.200195,10845.690430,10849.750000,10849.750000,56103300
2020-01-27,10762.620117,10780.919922,10639.750000,10675.959961,10675.959961,70880100
2020-01-28,10729.660156,10789.169922,10662.070313,10781.980469,10781.980469,61402100
2020-01-29,10795.459961,10880.440430,10772.629883,10859.879883,10859.879883,54346500
2020-01-30,10805.490234,10812.639648,10716.490234,10748.919922,10748.919922,65632500
2020-01-31,10814.280273,10815.620117,10616.809570,10627.879883,10627.879883,70815000
